id;title;url;cover;rate
26964234;嗨翻姐妹行;https://movie.douban.com/subject/26964234/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2426954322.jpg;6.3
24751763;罗曼蒂克消亡史;https://movie.douban.com/subject/24751763/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2404553168.jpg;7.7
11803087;异形：契约;https://movie.douban.com/subject/11803087/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2459944375.jpg;7.3
26694497;酒吧;https://movie.douban.com/subject/26694497/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2386453929.jpg;6.3
25907029;宝贝老板;https://movie.douban.com/subject/25907029/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2407336615.jpg;7.3
26606743;嫌疑人X的献身;https://movie.douban.com/subject/26606743/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2448676053.jpg;6.4
27043957;虚拟实惊;https://movie.douban.com/subject/27043957/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2503249391.jpg;6.5
6873143;一条狗的使命;https://movie.douban.com/subject/6873143/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2432493858.jpg;7.7
26577354;表情奇幻冒险;https://movie.douban.com/subject/26577354/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2473065458.jpg;5.1
26858970;杀人优越权;https://movie.douban.com/subject/26858970/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2490695627.jpg;6.7
26578144;他们先杀了我父亲：一个柬埔寨女儿的回忆录;https://movie.douban.com/subject/26578144/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2494939843.jpg;7.5
11526817;刺客信条;https://movie.douban.com/subject/11526817/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2432597986.jpg;5.4
26816383;喜欢你;https://movie.douban.com/subject/26816383/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2456180253.jpg;6.9
26639958;春娇救志明;https://movie.douban.com/subject/26639958/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2456056900.jpg;7.2
26787124;青禾男高;https://movie.douban.com/subject/26787124/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2460295681.jpg;4.0
26309788;金刚：骷髅岛;https://movie.douban.com/subject/26309788/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2436030518.jpg;6.6
26754831;绝世高手;https://movie.douban.com/subject/26754831/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2462744662.jpg;6.1
26928561;英格丽向西行;https://movie.douban.com/subject/26928561/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2471121696.jpg;6.2
11611021;在这世界的角落;https://movie.douban.com/subject/11611021/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2384601603.jpg;7.6
25958867;人皮脸;https://movie.douban.com/subject/25958867/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2499167862.jpg;5.4
25864124;亚瑟王：斗兽争霸;https://movie.douban.com/subject/25864124/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2453433569.jpg;7.1
26946508;恶女;https://movie.douban.com/subject/26946508/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2455296419.jpg;6.2
26873577;昼行闪耀的流星;https://movie.douban.com/subject/26873577/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2403282874.jpg;6.4
26990713;我的上高;https://movie.douban.com/subject/26990713/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2442222550.jpg;8.1
22263645;猜火车2;https://movie.douban.com/subject/22263645/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2403165796.jpg;8.0
26280709;大创业家;https://movie.douban.com/subject/26280709/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2394070683.jpg;7.3
26766760;与君相恋100次;https://movie.douban.com/subject/26766760/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2471315752.jpg;6.3
26718282;独自在夜晚的海边;https://movie.douban.com/subject/26718282/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2443574154.jpg;7.1
26323031;五十度黑;https://movie.douban.com/subject/26323031/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2412519473.jpg;4.9
26769449;维京：王者之战;https://movie.douban.com/subject/26769449/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2504312776.jpg;7.1
26825658;布里斯比熊;https://movie.douban.com/subject/26825658/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2464181772.jpg;7.4
26182910;功夫瑜伽;https://movie.douban.com/subject/26182910/;https://img1.doubanio.com/view/photo/s_ratio_poster/public/p2412371389.jpg;5.0
26600660;分裂;https://movie.douban.com/subject/26600660/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2412064264.jpg;7.2
26892281;青年警察;https://movie.douban.com/subject/26892281/;https://img3.doubanio.com/view/photo/s_ratio_poster/public/p2484363004.jpg;7.2
